,0
777,10962.4782
778,2866.6013
779,2906.1896
780,2193.6536
781,1962.498
782,4201.3008
783,3361.0607
784,832.7311
785,1405.6126
786,985.333
787,148.4991
788,413.9309
789,1196.9873
790,11356.0877
791,7549.0574
792,36144.0332
793,5389.2032
794,15058.3673
795,1307.8232
796,5647.7928
797,19880.6443
798,6944.6388
799,2808.4684
800,12192.5673
801,30960.7836
802,9745.7683
803,22840.3699
804,45699.3139
805,3361.9915
806,40.6636
807,232.4153
808,217.3294
809,4855.1053
810,1128.9631
811,943.8289
812,1440.7893
813,769.2633
814,956.24
815,973.2236
816,1356.8007
817,249.4694
818,2062.1866
819,419.6302
820,1029.5291
821,1020.3765
822,245.7501
823,731.5224
824,1553.3627
825,3664.8678
826,8610.6387
827,10656.963
828,2822.6784
829,415.2666
830,211.2113
831,1528.9139
832,4717.0013
833,1709.7822
834,2291.961
835,3946.9747
836,6061.9268
837,4830.2448
838,6255.4255
839,17027.257399999995
840,12023.021
841,111.0667
842,387.2134
843,166.818
844,13141.5865
845,1351.1226
846,1192.9088
847,4112.3304
848,5377.1236
849,4744.8473
850,6401.13
851,2978.3135
852,3878.8019
853,5682.8491
854,14808.4656
855,6779.7243
856,6307.2735
857,29716.1303
858,941.5698
859,4266.0791
860,4787.0053
861,20910.851
862,28616.3418
863,8607.9366
864,278.0822
865,1575.0386
866,4770.9208
867,4595.3733
868,2737.0023
869,5803.6803
870,8861.9158
871,16280.4389
872,13883.5108
873,15359.6249
874,41663.244699999996
875,137196.2207
876,60689.2095
877,24845.3614
878,6601.1165
879,180999.7947
880,42979.7767
881,14817.4456
882,45308.4068
883,46272.2949
884,6916.4922
885,20502.9114
886,21592.1058
887,16159.2314
888,11644.9701
889,19224.5965
890,29296.7703
891,19681.8377
892,26987.2628
893,14381.514
894,22738.1515
895,52271.3705
896,229368.1884
897,256167.442
898,51578.3523
899,11127.0028
900,36543.2115
901,14079.718
902,68635.0749
903,40809.9263
904,8692.0149
905,64433.5709
906,56572.7707
907,10922.1893
908,57579.9451
909,219050.93110000002
910,525388.8682
911,39937.6576
912,21424.4477
913,16538.0827
914,246849.3246
915,161427.993
916,18199.9515
917,158693.7739
918,123752.756
919,51607.0175
920,54950.3651
921,67798.6624
922,201494.5529
923,43403.4866
924,33377.6514
925,48920.6206
926,73464.4556
927,118461.2897
928,37461.0251
929,60570.9275
930,130963.0705
931,501452.2734
932,378083.9134
933,199843.6753
934,4647.2238
935,16288.995
936,39112.7574
937,72844.4774
938,57712.4937
939,162636.7626
940,198025.2626
941,201140.2903
942,23205.2234
943,202251.0627
944,547668.1312000001
945,10115.9686
946,249.6135
947,1420.6155
948,16.89
949,48152.2951
950,579.965
951,1420.1466
952,20105.9683
953,35522.969
954,94200.9545
955,3656.221
956,2691.4927
957,2105.1473
958,3168.1063
959,42840.6993
960,1360.8088
961,4202.3817
962,848.1425
963,1149.5117
964,26479.818
965,8801.7136
966,30125.5024
967,61743.2486
968,3020.4497
969,499.3587
970,5432.4771
971,3660.784
972,5010.4343
973,7315.1312
974,114619.6942
975,49677.8453
976,28925.7974
977,35229.723
978,17960.7067
979,149112.22140000004
980,472.5061
981,3.8315
982,53.1878
983,0.1921
984,2980.845
985,71.647
986,30.1448
987,1.6468
988,127.342
989,114.933
990,69.5361
991,232.1852
992,1769.0961
993,311.9312
994,19.2538
995,98.8722
996,378.3107
997,8.8927
998,22.3481
999,612.4889
1000,1161.4565
1001,3862.7657
1002,3127.3858
1003,365.6226
1004,593.6103
1005,936.8552
1006,553.1913
1007,924.7362
1008,584.2319
1009,1285.4822
1010,1897.6045
1011,3712.7023
1012,1580.0981
1013,2111.2652
1014,10218.578399999999
1015,12422.8252
1016,492.2307
1017,3882.0319
1018,311.0717
1019,23192.7354
1020,2773.3304
1021,572.0279
1022,18689.6498
1023,11691.8623
1024,10422.2994
1025,6068.8835
1026,4619.4374
1027,3235.2839
1028,7360.4505
1029,29034.5389
1030,2438.1034
1031,6142.2973
